event_id,session_id,step_name,event_timestamp,revenue_impact,user_id,traffic_source,campaign,session_start,region,device_type,browser
21c3284d,efca0482-154,3. Enter Shipping,2026-03-07 16:43:59,0.0,488aa0ea,Facebook-Ads,Retargeting-Promo,2026-03-07 16:41:04,EU-West,Mobile,Safari
02b809c0,74295776-7ac,1. View Item,2026-03-12 04:14:37,0.0,861f74ee,Google-Ads,BFCM-2026,2026-03-12 04:14:12,US-West,Desktop,Chrome
89baf379,7666877b-9d2,1. View Item,2026-03-26 15:53:51,0.0,e9bfc47b,Google-Ads,None,2026-03-26 15:53:27,EU-West,Desktop,Chrome
f3392c3f,7666877b-9d2,2. Add to Cart,2026-03-26 15:55:31,0.0,e9bfc47b,Google-Ads,None,2026-03-26 15:53:27,EU-West,Desktop,Chrome
8d2d89f7,7666877b-9d2,3. Enter Shipping,2026-03-26 15:57:06,0.0,e9bfc47b,Google-Ads,None,2026-03-26 15:53:27,EU-West,Desktop,Chrome
e31ca7c9,7666877b-9d2,4. Enter Payment,2026-03-26 15:58:19,0.0,e9bfc47b,Google-Ads,None,2026-03-26 15:53:27,EU-West,Desktop,Chrome
416251da,7666877b-9d2,5. Purchase Complete,2026-03-26 16:00:15,87.44,e9bfc47b,Google-Ads,None,2026-03-26 15:53:27,EU-West,Desktop,Chrome
db276fe7,61790963-698,1. View Item,2026-03-23 19:37:28,0.0,037f15ef,Google-Ads,Retargeting-Promo,2026-03-23 19:36:54,APAC-East,Desktop,Chrome
0d236289,61790963-698,2. Add to Cart,2026-03-23 19:38:16,0.0,037f15ef,Google-Ads,Retargeting-Promo,2026-03-23 19:36:54,APAC-East,Desktop,Chrome
245b41bf,61790963-698,3. Enter Shipping,2026-03-23 19:38:34,0.0,037f15ef,Google-Ads,Retargeting-Promo,2026-03-23 19:36:54,APAC-East,Desktop,Chrome
98794d3e,61790963-698,4. Enter Payment,2026-03-23 19:39:20,0.0,037f15ef,Google-Ads,Retargeting-Promo,2026-03-23 19:36:54,APAC-East,Desktop,Chrome
a940ba11,61790963-698,5. Purchase Complete,2026-03-23 19:40:16,98.02,037f15ef,Google-Ads,Retargeting-Promo,2026-03-23 19:36:54,APAC-East,Desktop,Chrome
fbd8e18b,5aca7c15-a1a,1. View Item,2026-03-17 04:10:37,0.0,36479b56,Organic,BFCM-2026,2026-03-17 04:10:22,EU-West,Desktop,Edge
56d3a1a2,ab679510-bca,1. View Item,2026-03-06 13:46:07,0.0,bd26a5ae,Organic,Spring-Sale,2026-03-06 13:44:12,US-West,Mobile,Chrome
838facf8,ab679510-bca,2. Add to Cart,2026-03-06 13:47:07,0.0,bd26a5ae,Organic,Spring-Sale,2026-03-06 13:44:12,US-West,Mobile,Chrome
0c0d0339,ab679510-bca,3. Enter Shipping,2026-03-06 13:47:52,0.0,bd26a5ae,Organic,Spring-Sale,2026-03-06 13:44:12,US-West,Mobile,Chrome
187901dc,156f8e0e-455,1. View Item,2026-03-23 21:58:51,0.0,73f46bda,Organic,None,2026-03-23 21:57:31,US-West,Desktop,Chrome
b1705d86,156f8e0e-455,2. Add to Cart,2026-03-23 21:59:57,0.0,73f46bda,Organic,None,2026-03-23 21:57:31,US-West,Desktop,Chrome
44e6b3f9,156f8e0e-455,3. Enter Shipping,2026-03-23 22:00:47,0.0,73f46bda,Organic,None,2026-03-23 21:57:31,US-West,Desktop,Chrome
0d7a533d,156f8e0e-455,4. Enter Payment,2026-03-23 22:02:12,0.0,73f46bda,Organic,None,2026-03-23 21:57:31,US-West,Desktop,Chrome
0f63180a,156f8e0e-455,5. Purchase Complete,2026-03-23 22:02:41,75.04,73f46bda,Organic,None,2026-03-23 21:57:31,US-West,Desktop,Chrome
9a2455a5,d479b809-21b,1. View Item,2026-03-03 11:21:17,0.0,ee4343f4,Organic,Retargeting-Promo,2026-03-03 11:19:35,US-East,Mobile,Safari
f1ee1ed2,c587bbb9-be3,1. View Item,2026-03-24 04:56:48,0.0,1862e6c1,Google-Ads,BFCM-2026,2026-03-24 04:56:23,APAC-East,Mobile,Safari
f1c1afcf,c587bbb9-be3,2. Add to Cart,2026-03-24 04:57:32,0.0,1862e6c1,Google-Ads,BFCM-2026,2026-03-24 04:56:23,APAC-East,Mobile,Safari
f8f416ee,e9f1df63-39a,1. View Item,2026-03-27 15:46:44,0.0,17177003,Facebook-Ads,Retargeting-Promo,2026-03-27 15:46:23,US-East,Mobile,Safari
9fde1c52,e9f1df63-39a,2. Add to Cart,2026-03-27 15:47:04,0.0,17177003,Facebook-Ads,Retargeting-Promo,2026-03-27 15:46:23,US-East,Mobile,Safari
5d5e1948,e9f1df63-39a,3. Enter Shipping,2026-03-27 15:48:08,0.0,17177003,Facebook-Ads,Retargeting-Promo,2026-03-27 15:46:23,US-East,Mobile,Safari
32818078,79005e29-199,1. View Item,2026-03-15 19:26:10,0.0,ccfd27fd,Organic,None,2026-03-15 19:24:36,US-East,Desktop,Chrome
5416e353,f52807e3-7a3,1. View Item,2026-03-29 01:12:09,0.0,ff484f0f,Organic,BFCM-2026,2026-03-29 01:11:34,US-West,Mobile,Safari
58cc5701,f52807e3-7a3,2. Add to Cart,2026-03-29 01:13:31,0.0,ff484f0f,Organic,BFCM-2026,2026-03-29 01:11:34,US-West,Mobile,Safari
cbc3509d,3a6bbe0d-81d,1. View Item,2026-03-16 22:12:53,0.0,3f4f01aa,Direct,None,2026-03-16 22:12:04,US-East,Desktop,Edge
41eedb56,5c33aa9b-8d7,1. View Item,2026-03-29 20:02:29,0.0,ef4542db,Facebook-Ads,Retargeting-Promo,2026-03-29 20:01:59,US-West,Desktop,Firefox
b768d8e6,5c33aa9b-8d7,2. Add to Cart,2026-03-29 20:03:14,0.0,ef4542db,Facebook-Ads,Retargeting-Promo,2026-03-29 20:01:59,US-West,Desktop,Firefox
83c798a5,5c33aa9b-8d7,3. Enter Shipping,2026-03-29 20:04:27,0.0,ef4542db,Facebook-Ads,Retargeting-Promo,2026-03-29 20:01:59,US-West,Desktop,Firefox
0a0bd86e,e61fe12b-078,1. View Item,2026-03-25 12:36:45,0.0,ffa69ff6,Organic,None,2026-03-25 12:35:54,US-West,Mobile,Safari
e7b7f0f3,e61fe12b-078,2. Add to Cart,2026-03-25 12:37:09,0.0,ffa69ff6,Organic,None,2026-03-25 12:35:54,US-West,Mobile,Safari
f12a52a7,69e6cc53-828,1. View Item,2026-03-04 10:33:52,0.0,434b5cf8,Organic,None,2026-03-04 10:33:19,US-West,Desktop,Chrome
7e6c2f26,a674214c-4d6,1. View Item,2026-03-04 04:59:23,0.0,888c8935,Google-Ads,None,2026-03-04 04:57:35,EU-West,Mobile,Chrome
468a3721,a674214c-4d6,2. Add to Cart,2026-03-04 05:00:15,0.0,888c8935,Google-Ads,None,2026-03-04 04:57:35,EU-West,Mobile,Chrome
8213909b,578763c0-789,1. View Item,2026-03-27 10:31:48,0.0,a5b9b4a4,Organic,None,2026-03-27 10:30:46,US-East,Desktop,Chrome
895bc958,578763c0-789,2. Add to Cart,2026-03-27 10:32:04,0.0,a5b9b4a4,Organic,None,2026-03-27 10:30:46,US-East,Desktop,Chrome
a50e8fd5,578763c0-789,3. Enter Shipping,2026-03-27 10:33:50,0.0,a5b9b4a4,Organic,None,2026-03-27 10:30:46,US-East,Desktop,Chrome
1d6e4491,578763c0-789,4. Enter Payment,2026-03-27 10:35:26,0.0,a5b9b4a4,Organic,None,2026-03-27 10:30:46,US-East,Desktop,Chrome
9bc1e61d,578763c0-789,5. Purchase Complete,2026-03-27 10:37:07,103.66,a5b9b4a4,Organic,None,2026-03-27 10:30:46,US-East,Desktop,Chrome
24079794,a1ea23d1-ca2,1. View Item,2026-03-23 09:29:35,0.0,fdb1aced,Facebook-Ads,Retargeting-Promo,2026-03-23 09:27:57,US-West,Desktop,Firefox
a236912b,a1ea23d1-ca2,2. Add to Cart,2026-03-23 09:30:13,0.0,fdb1aced,Facebook-Ads,Retargeting-Promo,2026-03-23 09:27:57,US-West,Desktop,Firefox
b874a0bb,a1ea23d1-ca2,3. Enter Shipping,2026-03-23 09:31:44,0.0,fdb1aced,Facebook-Ads,Retargeting-Promo,2026-03-23 09:27:57,US-West,Desktop,Firefox
3009c618,8a8d00b0-7e3,1. View Item,2026-03-11 13:20:18,0.0,8bdcb3a1,Google-Ads,None,2026-03-11 13:18:39,US-West,Tablet,Chrome
7205029c,4d513b82-86a,1. View Item,2026-03-16 08:17:49,0.0,846cbb59,Direct,None,2026-03-16 08:16:22,US-West,Mobile,Chrome
422e2a16,4d513b82-86a,2. Add to Cart,2026-03-16 08:19:19,0.0,846cbb59,Direct,None,2026-03-16 08:16:22,US-West,Mobile,Chrome
1c03683b,4d513b82-86a,3. Enter Shipping,2026-03-16 08:20:34,0.0,846cbb59,Direct,None,2026-03-16 08:16:22,US-West,Mobile,Chrome
3b0c59b5,4d513b82-86a,4. Enter Payment,2026-03-16 08:21:06,0.0,846cbb59,Direct,None,2026-03-16 08:16:22,US-West,Mobile,Chrome
062150ff,4d513b82-86a,5. Purchase Complete,2026-03-16 08:22:27,97.1,846cbb59,Direct,None,2026-03-16 08:16:22,US-West,Mobile,Chrome
e8533e68,26485484-016,1. View Item,2026-03-06 06:00:45,0.0,1f5d3595,Google-Ads,BFCM-2026,2026-03-06 06:00:21,EU-West,Mobile,Safari
1573c4c6,26485484-016,2. Add to Cart,2026-03-06 06:01:42,0.0,1f5d3595,Google-Ads,BFCM-2026,2026-03-06 06:00:21,EU-West,Mobile,Safari
05875142,e96357f4-622,1. View Item,2026-03-10 21:04:10,0.0,1f63db4b,Organic,BFCM-2026,2026-03-10 21:03:14,US-East,Mobile,Safari
aeb90e96,b0d4f979-b27,1. View Item,2026-03-20 07:38:11,0.0,af0d49e9,Organic,Retargeting-Promo,2026-03-20 07:36:14,US-West,Desktop,Firefox
2674cce1,b0d4f979-b27,2. Add to Cart,2026-03-20 07:38:44,0.0,af0d49e9,Organic,Retargeting-Promo,2026-03-20 07:36:14,US-West,Desktop,Firefox
375cac4e,b0d4f979-b27,3. Enter Shipping,2026-03-20 07:39:37,0.0,af0d49e9,Organic,Retargeting-Promo,2026-03-20 07:36:14,US-West,Desktop,Firefox
f7d227aa,ce422d16-d35,1. View Item,2026-03-26 13:03:28,0.0,d44c51ab,Google-Ads,None,2026-03-26 13:01:55,US-East,Mobile,Safari
3b57a48a,fdbaaafc-961,1. View Item,2026-03-25 06:46:50,0.0,b1df349f,Organic,BFCM-2026,2026-03-25 06:45:15,APAC-East,Desktop,Chrome
a1420aef,fdbaaafc-961,2. Add to Cart,2026-03-25 06:48:02,0.0,b1df349f,Organic,BFCM-2026,2026-03-25 06:45:15,APAC-East,Desktop,Chrome
7bed8506,fdbaaafc-961,3. Enter Shipping,2026-03-25 06:49:04,0.0,b1df349f,Organic,BFCM-2026,2026-03-25 06:45:15,APAC-East,Desktop,Chrome
f4137323,fdbaaafc-961,4. Enter Payment,2026-03-25 06:50:05,0.0,b1df349f,Organic,BFCM-2026,2026-03-25 06:45:15,APAC-East,Desktop,Chrome
9c2acf6f,fdbaaafc-961,5. Purchase Complete,2026-03-25 06:51:13,82.78,b1df349f,Organic,BFCM-2026,2026-03-25 06:45:15,APAC-East,Desktop,Chrome
513d2d57,d4934db0-bfa,1. View Item,2026-03-26 17:46:32,0.0,8177a70b,Organic,None,2026-03-26 17:46:02,US-East,Mobile,Chrome
c4d12914,d4934db0-bfa,2. Add to Cart,2026-03-26 17:47:25,0.0,8177a70b,Organic,None,2026-03-26 17:46:02,US-East,Mobile,Chrome
ec7cb858,14ec7c10-4a9,1. View Item,2026-03-20 20:01:47,0.0,a8ce92dc,Organic,Spring-Sale,2026-03-20 20:00:28,EU-West,Mobile,Safari
93f6ee61,5f4d7fe6-7b4,1. View Item,2026-03-22 08:43:47,0.0,db61da90,Google-Ads,BFCM-2026,2026-03-22 08:42:51,US-East,Tablet,Chrome
66f3f082,ba49caf0-598,1. View Item,2026-03-06 09:44:08,0.0,1596ad19,Google-Ads,BFCM-2026,2026-03-06 09:42:36,US-East,Mobile,Safari
54926463,ba49caf0-598,2. Add to Cart,2026-03-06 09:44:28,0.0,1596ad19,Google-Ads,BFCM-2026,2026-03-06 09:42:36,US-East,Mobile,Safari
83af53c8,ba49caf0-598,3. Enter Shipping,2026-03-06 09:45:19,0.0,1596ad19,Google-Ads,BFCM-2026,2026-03-06 09:42:36,US-East,Mobile,Safari
a535e323,ba49caf0-598,4. Enter Payment,2026-03-06 09:45:59,0.0,1596ad19,Google-Ads,BFCM-2026,2026-03-06 09:42:36,US-East,Mobile,Safari
cc94e982,ba49caf0-598,5. Purchase Complete,2026-03-06 09:47:32,76.94,1596ad19,Google-Ads,BFCM-2026,2026-03-06 09:42:36,US-East,Mobile,Safari
dba42b20,6af95cb8-95f,1. View Item,2026-03-28 21:38:48,0.0,fcb3d6c2,Organic,None,2026-03-28 21:37:31,US-West,Desktop,Chrome
3180d689,986765f1-075,1. View Item,2026-03-05 18:33:05,0.0,71abe4da,Google-Ads,Retargeting-Promo,2026-03-05 18:32:13,EU-West,Mobile,Safari
6d913e98,986765f1-075,2. Add to Cart,2026-03-05 18:33:41,0.0,71abe4da,Google-Ads,Retargeting-Promo,2026-03-05 18:32:13,EU-West,Mobile,Safari
61eb99df,986765f1-075,3. Enter Shipping,2026-03-05 18:34:34,0.0,71abe4da,Google-Ads,Retargeting-Promo,2026-03-05 18:32:13,EU-West,Mobile,Safari
536bdfa8,986765f1-075,4. Enter Payment,2026-03-05 18:35:08,0.0,71abe4da,Google-Ads,Retargeting-Promo,2026-03-05 18:32:13,EU-West,Mobile,Safari
61c4be56,986765f1-075,5. Purchase Complete,2026-03-05 18:35:30,94.26,71abe4da,Google-Ads,Retargeting-Promo,2026-03-05 18:32:13,EU-West,Mobile,Safari
44d36b93,c901ac3a-82d,1. View Item,2026-03-14 15:29:54,0.0,b9ca9850,Google-Ads,Retargeting-Promo,2026-03-14 15:28:25,US-West,Desktop,Chrome
11550b97,c901ac3a-82d,2. Add to Cart,2026-03-14 15:31:13,0.0,b9ca9850,Google-Ads,Retargeting-Promo,2026-03-14 15:28:25,US-West,Desktop,Chrome
1142aed0,c901ac3a-82d,3. Enter Shipping,2026-03-14 15:32:56,0.0,b9ca9850,Google-Ads,Retargeting-Promo,2026-03-14 15:28:25,US-West,Desktop,Chrome
4eab1f6d,c901ac3a-82d,4. Enter Payment,2026-03-14 15:34:26,0.0,b9ca9850,Google-Ads,Retargeting-Promo,2026-03-14 15:28:25,US-West,Desktop,Chrome
3b24a6ca,c901ac3a-82d,5. Purchase Complete,2026-03-14 15:34:50,76.05,b9ca9850,Google-Ads,Retargeting-Promo,2026-03-14 15:28:25,US-West,Desktop,Chrome
d9cde014,af7ab15d-d98,1. View Item,2026-03-22 09:09:49,0.0,996ba5d9,Direct,None,2026-03-22 09:09:23,APAC-East,Desktop,Chrome
457d7145,af7ab15d-d98,2. Add to Cart,2026-03-22 09:11:15,0.0,996ba5d9,Direct,None,2026-03-22 09:09:23,APAC-East,Desktop,Chrome
b312ffae,af7ab15d-d98,3. Enter Shipping,2026-03-22 09:11:42,0.0,996ba5d9,Direct,None,2026-03-22 09:09:23,APAC-East,Desktop,Chrome
bbdeecfb,af7ab15d-d98,4. Enter Payment,2026-03-22 09:13:24,0.0,996ba5d9,Direct,None,2026-03-22 09:09:23,APAC-East,Desktop,Chrome
05afb1ca,af7ab15d-d98,5. Purchase Complete,2026-03-22 09:14:34,49.91,996ba5d9,Direct,None,2026-03-22 09:09:23,APAC-East,Desktop,Chrome
8282826d,cd510311-b81,1. View Item,2026-03-08 11:33:47,0.0,21bb99bd,Facebook-Ads,Retargeting-Promo,2026-03-08 11:33:19,US-West,Desktop,Chrome
68e959c0,cd510311-b81,2. Add to Cart,2026-03-08 11:35:45,0.0,21bb99bd,Facebook-Ads,Retargeting-Promo,2026-03-08 11:33:19,US-West,Desktop,Chrome
ce2b0bbf,cd510311-b81,3. Enter Shipping,2026-03-08 11:37:06,0.0,21bb99bd,Facebook-Ads,Retargeting-Promo,2026-03-08 11:33:19,US-West,Desktop,Chrome
2d3fd4ac,3ab656cc-ec7,1. View Item,2026-03-12 02:43:05,0.0,6323d30e,Direct,Spring-Sale,2026-03-12 02:41:16,US-West,Mobile,Safari
cf4c1176,3ab656cc-ec7,2. Add to Cart,2026-03-12 02:44:52,0.0,6323d30e,Direct,Spring-Sale,2026-03-12 02:41:16,US-West,Mobile,Safari
e771008c,9622db1d-0c7,1. View Item,2026-03-21 10:52:35,0.0,df2f0738,Direct,None,2026-03-21 10:51:31,US-East,Desktop,Chrome
529597b3,9622db1d-0c7,2. Add to Cart,2026-03-21 10:53:26,0.0,df2f0738,Direct,None,2026-03-21 10:51:31,US-East,Desktop,Chrome
6055fcaa,9622db1d-0c7,3. Enter Shipping,2026-03-21 10:54:24,0.0,df2f0738,Direct,None,2026-03-21 10:51:31,US-East,Desktop,Chrome
306b93bc,9622db1d-0c7,4. Enter Payment,2026-03-21 10:54:49,0.0,df2f0738,Direct,None,2026-03-21 10:51:31,US-East,Desktop,Chrome
4e68dfcc,9622db1d-0c7,5. Purchase Complete,2026-03-21 10:56:26,101.75,df2f0738,Direct,None,2026-03-21 10:51:31,US-East,Desktop,Chrome
3c74a623,621a97eb-d0d,1. View Item,2026-03-05 09:24:36,0.0,7f12893e,Google-Ads,None,2026-03-05 09:23:50,EU-West,Desktop,Chrome
d420c23a,44825b0d-2a3,1. View Item,2026-03-03 03:01:03,0.0,a50aae77,Google-Ads,BFCM-2026,2026-03-03 03:00:22,US-East,Tablet,Chrome
0d5ace09,44825b0d-2a3,2. Add to Cart,2026-03-03 03:02:02,0.0,a50aae77,Google-Ads,BFCM-2026,2026-03-03 03:00:22,US-East,Tablet,Chrome
c1e690a5,44825b0d-2a3,3. Enter Shipping,2026-03-03 03:02:22,0.0,a50aae77,Google-Ads,BFCM-2026,2026-03-03 03:00:22,US-East,Tablet,Chrome
477f662c,44825b0d-2a3,4. Enter Payment,2026-03-03 03:02:43,0.0,a50aae77,Google-Ads,BFCM-2026,2026-03-03 03:00:22,US-East,Tablet,Chrome
0c92d987,44825b0d-2a3,5. Purchase Complete,2026-03-03 03:04:28,71.73,a50aae77,Google-Ads,BFCM-2026,2026-03-03 03:00:22,US-East,Tablet,Chrome
172a079a,57c03ba6-f76,1. View Item,2026-03-17 09:08:00,0.0,047ac587,Organic,BFCM-2026,2026-03-17 09:07:24,EU-West,Mobile,Safari
1f36fcf2,57c03ba6-f76,2. Add to Cart,2026-03-17 09:09:29,0.0,047ac587,Organic,BFCM-2026,2026-03-17 09:07:24,EU-West,Mobile,Safari
166b616f,38f2d385-bdd,1. View Item,2026-03-24 13:38:54,0.0,3e17fef1,Google-Ads,None,2026-03-24 13:37:54,APAC-East,Desktop,Chrome
45e168a4,aeb39af6-42f,1. View Item,2026-03-13 23:34:02,0.0,96b96eb0,Organic,None,2026-03-13 23:32:23,APAC-East,Desktop,Chrome
2c8b56ee,dd6bfba6-c36,1. View Item,2026-03-08 13:30:44,0.0,8e91b6c3,Google-Ads,None,2026-03-08 13:29:16,US-West,Mobile,Chrome
d3616c95,dd6bfba6-c36,2. Add to Cart,2026-03-08 13:32:12,0.0,8e91b6c3,Google-Ads,None,2026-03-08 13:29:16,US-West,Mobile,Chrome
72afd4a7,dd6bfba6-c36,3. Enter Shipping,2026-03-08 13:34:07,0.0,8e91b6c3,Google-Ads,None,2026-03-08 13:29:16,US-West,Mobile,Chrome
3abf28b1,dd6bfba6-c36,4. Enter Payment,2026-03-08 13:34:32,0.0,8e91b6c3,Google-Ads,None,2026-03-08 13:29:16,US-West,Mobile,Chrome
931fba33,d16c2426-c67,1. View Item,2026-03-02 06:15:02,0.0,778db5dd,Organic,Spring-Sale,2026-03-02 06:13:49,US-West,Mobile,Safari
27665e90,d16c2426-c67,2. Add to Cart,2026-03-02 06:16:19,0.0,778db5dd,Organic,Spring-Sale,2026-03-02 06:13:49,US-West,Mobile,Safari
6bf22676,b5287103-f1b,1. View Item,2026-03-03 13:30:33,0.0,da273d92,Organic,Spring-Sale,2026-03-03 13:29:16,EU-West,Desktop,Chrome
9e9b44ec,8a123a6d-b08,1. View Item,2026-03-26 01:35:47,0.0,053b879f,Organic,BFCM-2026,2026-03-26 01:34:08,US-East,Mobile,Safari
e80db273,8a123a6d-b08,2. Add to Cart,2026-03-26 01:37:13,0.0,053b879f,Organic,BFCM-2026,2026-03-26 01:34:08,US-East,Mobile,Safari
6fc4fd9d,63bed022-bfb,1. View Item,2026-03-06 03:12:08,0.0,2fc7bae2,Direct,None,2026-03-06 03:10:24,US-West,Mobile,Safari
394b3a76,63bed022-bfb,2. Add to Cart,2026-03-06 03:13:34,0.0,2fc7bae2,Direct,None,2026-03-06 03:10:24,US-West,Mobile,Safari
ae250006,30b5a959-948,1. View Item,2026-03-30 20:18:42,0.0,492bfd01,Organic,BFCM-2026,2026-03-30 20:17:33,US-East,Mobile,Safari
a8c38b33,de902a24-8cb,1. View Item,2026-03-23 15:06:40,0.0,4c516269,Facebook-Ads,Retargeting-Promo,2026-03-23 15:04:43,US-West,Tablet,Chrome
b665d7ac,de902a24-8cb,2. Add to Cart,2026-03-23 15:07:25,0.0,4c516269,Facebook-Ads,Retargeting-Promo,2026-03-23 15:04:43,US-West,Tablet,Chrome
cdc71a9d,de902a24-8cb,3. Enter Shipping,2026-03-23 15:08:41,0.0,4c516269,Facebook-Ads,Retargeting-Promo,2026-03-23 15:04:43,US-West,Tablet,Chrome
bc87e3ae,ad9c657d-837,1. View Item,2026-03-07 05:07:54,0.0,ce9a8d1e,Organic,BFCM-2026,2026-03-07 05:06:55,US-East,Mobile,Safari
b5410a38,aad5a7e1-bb8,1. View Item,2026-03-08 22:42:24,0.0,772fbb64,Google-Ads,None,2026-03-08 22:41:41,US-East,Mobile,Chrome
c983956c,aad5a7e1-bb8,2. Add to Cart,2026-03-08 22:44:00,0.0,772fbb64,Google-Ads,None,2026-03-08 22:41:41,US-East,Mobile,Chrome
2d6a6180,bf4350ec-057,1. View Item,2026-03-01 05:49:54,0.0,f16292cd,Organic,None,2026-03-01 05:48:31,US-East,Desktop,Edge
91bb7ed8,ff3b95cc-24e,1. View Item,2026-03-01 17:10:51,0.0,0cd3e1ae,Organic,None,2026-03-01 17:09:00,US-West,Mobile,Safari
7b1c4b8a,ff3b95cc-24e,2. Add to Cart,2026-03-01 17:12:28,0.0,0cd3e1ae,Organic,None,2026-03-01 17:09:00,US-West,Mobile,Safari
a638f6df,ff3b95cc-24e,3. Enter Shipping,2026-03-01 17:13:32,0.0,0cd3e1ae,Organic,None,2026-03-01 17:09:00,US-West,Mobile,Safari
56446c7c,ff3b95cc-24e,4. Enter Payment,2026-03-01 17:14:33,0.0,0cd3e1ae,Organic,None,2026-03-01 17:09:00,US-West,Mobile,Safari
2ac5b267,ff3b95cc-24e,5. Purchase Complete,2026-03-01 17:16:05,80.69,0cd3e1ae,Organic,None,2026-03-01 17:09:00,US-West,Mobile,Safari
2a505804,4b3d0fde-5db,1. View Item,2026-03-11 20:19:46,0.0,df43c716,Direct,Spring-Sale,2026-03-11 20:17:54,US-West,Mobile,Safari
034dc63d,4b3d0fde-5db,2. Add to Cart,2026-03-11 20:20:48,0.0,df43c716,Direct,Spring-Sale,2026-03-11 20:17:54,US-West,Mobile,Safari
839fc101,3fa60100-3af,1. View Item,2026-03-11 11:28:42,0.0,ccb4182d,Organic,Retargeting-Promo,2026-03-11 11:27:20,US-East,Desktop,Firefox
7989cbd0,7ab5a550-bb3,1. View Item,2026-03-15 18:21:13,0.0,9bd91b44,Organic,None,2026-03-15 18:20:57,US-West,Mobile,Chrome
40ea5044,b2f48f2d-b4c,1. View Item,2026-03-20 15:29:23,0.0,598f3995,Google-Ads,None,2026-03-20 15:27:56,US-East,Desktop,Edge
5481161e,b2f48f2d-b4c,2. Add to Cart,2026-03-20 15:29:48,0.0,598f3995,Google-Ads,None,2026-03-20 15:27:56,US-East,Desktop,Edge
f21feac4,b2f48f2d-b4c,3. Enter Shipping,2026-03-20 15:30:37,0.0,598f3995,Google-Ads,None,2026-03-20 15:27:56,US-East,Desktop,Edge
2537cfc6,b2f48f2d-b4c,4. Enter Payment,2026-03-20 15:32:05,0.0,598f3995,Google-Ads,None,2026-03-20 15:27:56,US-East,Desktop,Edge
9e8ad54a,b2f48f2d-b4c,5. Purchase Complete,2026-03-20 15:33:00,101.69,598f3995,Google-Ads,None,2026-03-20 15:27:56,US-East,Desktop,Edge
adab9fe1,9b48d14c-b73,1. View Item,2026-03-02 03:30:17,0.0,05632a5e,Facebook-Ads,Retargeting-Promo,2026-03-02 03:28:20,US-West,Desktop,Chrome
455b7a02,9b48d14c-b73,2. Add to Cart,2026-03-02 03:30:52,0.0,05632a5e,Facebook-Ads,Retargeting-Promo,2026-03-02 03:28:20,US-West,Desktop,Chrome
182219e7,9b48d14c-b73,3. Enter Shipping,2026-03-02 03:31:20,0.0,05632a5e,Facebook-Ads,Retargeting-Promo,2026-03-02 03:28:20,US-West,Desktop,Chrome
0c0d415f,59e171fd-851,1. View Item,2026-03-25 01:26:58,0.0,8a52e302,Direct,None,2026-03-25 01:26:05,US-West,Desktop,Chrome
e4f5c640,59e171fd-851,2. Add to Cart,2026-03-25 01:28:03,0.0,8a52e302,Direct,None,2026-03-25 01:26:05,US-West,Desktop,Chrome
2dee494e,59e171fd-851,3. Enter Shipping,2026-03-25 01:29:19,0.0,8a52e302,Direct,None,2026-03-25 01:26:05,US-West,Desktop,Chrome
5ff7f144,59e171fd-851,4. Enter Payment,2026-03-25 01:29:43,0.0,8a52e302,Direct,None,2026-03-25 01:26:05,US-West,Desktop,Chrome
69296dc5,59e171fd-851,5. Purchase Complete,2026-03-25 01:31:11,71.71,8a52e302,Direct,None,2026-03-25 01:26:05,US-West,Desktop,Chrome
9e87f558,507dc3b0-390,1. View Item,2026-03-15 15:33:55,0.0,d21e3c73,Facebook-Ads,Retargeting-Promo,2026-03-15 15:32:11,US-West,Mobile,Safari
3a3d9961,507dc3b0-390,2. Add to Cart,2026-03-15 15:34:45,0.0,d21e3c73,Facebook-Ads,Retargeting-Promo,2026-03-15 15:32:11,US-West,Mobile,Safari
245be21e,efdcf2bc-611,1. View Item,2026-03-24 03:13:12,0.0,4ce9b459,Google-Ads,None,2026-03-24 03:11:35,EU-West,Tablet,Chrome
c619b443,efdcf2bc-611,2. Add to Cart,2026-03-24 03:14:19,0.0,4ce9b459,Google-Ads,None,2026-03-24 03:11:35,EU-West,Tablet,Chrome
392728b5,efdcf2bc-611,3. Enter Shipping,2026-03-24 03:14:45,0.0,4ce9b459,Google-Ads,None,2026-03-24 03:11:35,EU-West,Tablet,Chrome
e02f424d,efdcf2bc-611,4. Enter Payment,2026-03-24 03:15:59,0.0,4ce9b459,Google-Ads,None,2026-03-24 03:11:35,EU-West,Tablet,Chrome
c0a20f2c,a0e1a19f-92b,1. View Item,2026-03-01 15:45:28,0.0,53e19d2e,Google-Ads,Spring-Sale,2026-03-01 15:43:51,US-East,Desktop,Edge
e9fb4807,a0e1a19f-92b,2. Add to Cart,2026-03-01 15:45:55,0.0,53e19d2e,Google-Ads,Spring-Sale,2026-03-01 15:43:51,US-East,Desktop,Edge
4eac8060,a0e1a19f-92b,3. Enter Shipping,2026-03-01 15:47:47,0.0,53e19d2e,Google-Ads,Spring-Sale,2026-03-01 15:43:51,US-East,Desktop,Edge
449863bd,a0e1a19f-92b,4. Enter Payment,2026-03-01 15:48:43,0.0,53e19d2e,Google-Ads,Spring-Sale,2026-03-01 15:43:51,US-East,Desktop,Edge
